amazon-order-id	merchant-order-id	purchase-date	last-updated-date	order-status	fulfillment-channel	sales-channel	order-channel	url	ship-service-level	product-name	item-status	quantity	currency	item-price	item-tax	shipping-price	shipping-tax	gift-wrap-price	gift-wrap-tax	item-promotion-discount	ship-promotion-discount	ship-city	ship-state	ship-postal-code	ship-country	promotion-ids	is-business-order	purchase-order-number	price-designation	signature-confirmation-recommended 
003-8023089-4633848	003-8023089-4633848	2023-02-17T08:04:39+00:00	2023-02-18T02:51:53+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	250.92	19.45							SAN DIEGO	CALIFORNIA	92114-1209	US		FALSE			FALSE
002-5542323-2340804	002-5542323-2340804	2023-02-17T04:37:02+00:00	2023-02-18T21:03:42+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	248.06								RAMSEY	NJ	07446-2429	US		FALSE			FALSE
002-4546905-9000638	002-4546905-9000638	2023-02-17T04:34:27+00:00	2023-02-18T02:52:28+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	309.98	21.7							CLIVE	IA	50325-7920	US		FALSE			FALSE
000-0035038-3365840	000-0035038-3365840	2023-02-17T04:29:32+00:00	2023-02-18T21:53:37+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	94.03	3.48							Berthoud	CO	80513	US		FALSE			FALSE
002-3399248-0533002	002-3399248-0533002	2023-02-17T04:28:35+00:00	2023-02-17T17:54:54+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	248.06	24.81							NORTHBROOK	IL	60062-2773	US		FALSE			FALSE
000-4842329-3848208	000-4842329-3848208	2023-02-17T03:39:58+00:00	2023-02-17T10:06:50+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	94.03	8.93							TARZANA	CA	91356-4428	US		FALSE			FALSE
003-2893346-2862602	003-2893346-2862602	2023-02-17T03:07:28+00:00	2023-02-18T22:03:36+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	42.62	3.41							BIRMINGHAM	AL	35208-3233	US		FALSE			FALSE
003-2083408-0485806	003-2083408-0485806	2023-02-17T02:13:47+00:00	2023-02-17T22:36:44+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	131.83	9.89							TAMPA	FL	33624-5060	US		FALSE			FALSE
004-3383002-3339400	004-3383002-3339400	2023-02-17T01:05:16+00:00	2023-02-18T02:09:32+00:00	Cancelled	Amazon	Amazon.com			Standard	REDACTED_2	Cancelled	0										SOUTH YARMOUTH	MA	02664-1626	US		FALSE			FALSE
000-0353994-0582622	000-0353994-0582622	2023-02-17T01:04:44+00:00	2023-02-17T17:28:36+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	94.03								BROOKLYN	NY	11215-3025	US		FALSE			FALSE
000-0353994-0582622	000-0353994-0582622	2023-02-17T01:04:44+00:00	2023-02-17T17:28:36+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	94.03								BROOKLYN	NY	11215-3025	US		FALSE			FALSE
003-3043334-6508660	003-3043334-6508660	2023-02-17T00:43:40+00:00	2023-02-17T07:30:43+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	65.68	6.16							SAN JOSE	CA	95130-1342	US		FALSE			FALSE
002-4460429-9599453	002-4460429-9599453	2023-02-17T00:12:50+00:00	2023-02-17T20:15:31+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	42.62	3.41							PARKER	CO	80134-5289	US		FALSE			FALSE
002-0335060-6648220	002-0335060-6648220	2023-02-17T00:06:52+00:00	2023-02-17T00:12:32+00:00	Cancelled	Amazon	Amazon.com			Expedited	REDACTED_2	Cancelled	0										PARKER	CO	80134-5289	US		FALSE			FALSE
004-0053405-2654633	004-0053405-2654633	2023-02-16T23:40:12+00:00	2023-02-17T21:58:06+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	42.62	3.22							RIO RANCHO	NM	87144-1584	US		FALSE			FALSE
002-0400234-8083402	002-0400234-8083402	2023-02-16T23:06:54+00:00	2023-02-18T10:37:27+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	259.88	23.86							Flagstaff	AZ	86001	US		FALSE			FALSE
002-2568943-9360856	002-2568943-9360856	2023-02-16T22:50:51+00:00	2023-02-17T05:48:14+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	64.14	5.29							TROPHY CLUB	TX	76262-5617	US		FALSE			FALSE
004-0300943-2836209	004-0300943-2836209	2023-02-16T22:47:54+00:00	2023-02-19T20:58:33+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	248.06	4.57							COHASSET	MA	02025-1838	US		FALSE			FALSE
003-3256043-2933029	003-3256043-2933029	2023-02-16T22:24:06+00:00	2023-02-20T19:22:25+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	248.06								RIVER EDGE	NJ	07661-1110	US		FALSE			FALSE
003-6845993-0853802	003-6845993-0853802	2023-02-16T22:18:51+00:00	2023-02-17T04:02:19+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	67.21	5.54							FLOWER MOUND	TX	75028-7622	US		FALSE			FALSE
002-2064220-5238623	002-2064220-5238623	2023-02-16T21:52:26+00:00	2023-02-17T15:01:28+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	65.68	6.24							LOS ANGELES	CA	90026-2919	US		FALSE			FALSE
000-0303358-9438620	000-0303358-9438620	2023-02-16T21:18:10+00:00	2023-02-18T03:02:20+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	248.06	23.57							LOS ANGELES	CA	90024-5871	US		FALSE			FALSE
000-0303358-9438620	000-0303358-9438620	2023-02-16T21:18:10+00:00	2023-02-18T03:02:20+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	250.92	23.84							LOS ANGELES	CA	90024-5871	US		FALSE			FALSE
000-0303358-9438620	000-0303358-9438620	2023-02-16T21:18:10+00:00	2023-02-18T03:02:20+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	250.92	23.84							LOS ANGELES	CA	90024-5871	US		FALSE			FALSE
002-8423062-0685865	002-8423062-0685865	2023-02-16T21:00:52+00:00	2023-02-19T02:24:08+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	82.07	6.77							COLLEGE STATION	TX	77845-3890	US		FALSE			FALSE
002-3900008-0064263	002-3900008-0064263	2023-02-16T20:35:13+00:00	2023-02-17T21:48:17+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	259.88								SHOREWOOD	MN	55331-8349	US		FALSE			FALSE
002-0555626-3090464	002-0555626-3090464	2023-02-16T19:49:38+00:00	2023-02-17T20:15:01+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	42.62	3.52							ALEDO	TX	76008-2439	US		FALSE			FALSE
004-5963539-6353033	004-5963539-6353033	2023-02-16T18:59:30+00:00	2023-02-19T03:17:29+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	250.92	20.07							AVOCA	NY	14809-9581	US		FALSE			FALSE
000-2545640-5462600	000-2545640-5462600	2023-02-16T18:13:33+00:00	2023-02-21T19:20:07+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	248.06	23.26							SAN CARLOS	CA	94070-2543	US		FALSE			FALSE
004-2935549-0294633	004-2935549-0294633	2023-02-16T18:00:15+00:00	2023-02-17T15:24:00+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	67.21								NEWTOWN	PA	18940-4219	US		FALSE			FALSE
002-4433090-9062663	002-4433090-9062663	2023-02-16T15:08:06+00:00	2023-02-17T23:11:30+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	259.88	23.06							SPRINGFIELD GARDENS	NY	11413-4010	US		FALSE			FALSE
003-2053202-0056260	003-2053202-0056260	2023-02-16T14:41:44+00:00	2023-02-20T06:03:08+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	75.13								POULTNEY	VT	05764-1030	US		FALSE			FALSE
003-5836890-3244204	003-5836890-3244204	2023-02-16T13:14:59+00:00	2023-02-17T10:20:43+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	55.53	3.33							SUITLAND	MD	20746-3742	US		FALSE			FALSE
000-9058054-2608663	000-9058054-2608663	2023-02-16T13:00:29+00:00	2023-02-18T21:14:07+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	248.06	21.4							Roslyn Heights	NY	11577	US		FALSE			FALSE
000-5522604-0839423	000-5522604-0839423	2023-02-16T12:45:16+00:00	2023-02-16T23:37:22+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	65.68	2.87							CHAPPAQUA	NY	10514-3540	US		FALSE			FALSE
003-0080839-3824225	003-0080839-3824225	2023-02-16T11:22:48+00:00	2023-02-17T17:12:50+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	84.58								WEST CHESTER	PA	19382-8128	US		FALSE			FALSE
004-0033482-8003039	004-0033482-8003039	2023-02-16T09:57:36+00:00	2023-02-17T09:36:47+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	94.03	6.58							ZIONSVILLE	IN	46077-8260	US		FALSE			FALSE
000-8432039-0834606	000-8432039-0834606	2023-02-16T08:42:08+00:00	2023-02-17T09:18:09+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	29.95	1.8							GWYNN OAK	MD	21207-6411	US		FALSE			FALSE
003-4992808-3590468	003-4992808-3590468	2023-02-16T08:19:49+00:00	2023-02-17T14:12:02+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	81.36	6.76							SANTA FE	NM	87501-2038	US		FALSE			FALSE
004-5333330-3333829	004-5333330-3333829	2023-02-16T06:16:24+00:00	2023-02-17T20:24:30+00:00	Shipped	Amazon	Amazon.com			SecondDay	REDACTED_2	Shipped	1	USD	42.62	3.79							LIBERTY LAKE	WA	99019-9591	US		FALSE			FALSE
004-8900040-3044230	004-8900040-3044230	2023-02-16T03:58:20+00:00	2023-02-16T22:29:28+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	141.75	13.82							BRENTWOOD	TN	37027-6915	US		FALSE			FALSE
000-4833485-9320003	000-4833485-9320003	2023-02-16T03:48:27+00:00	2023-02-17T05:51:43+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	131.83	12.13							GLENDALE	AZ	85308-6081	US		FALSE			FALSE
004-2835303-8380206	004-2835303-8380206	2023-02-16T03:40:26+00:00	2023-02-17T21:46:47+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	84.58	6.55							ROSWELL	GA	30075-2401	US		FALSE			FALSE
002-5388968-5233062	002-5388968-5233062	2023-02-16T03:24:19+00:00	2023-02-26T14:32:37+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	65.68	3.94							SUWANEE	GA	30024-4194	US		FALSE			FALSE
002-2533650-4020848	002-2533650-4020848	2023-02-16T03:23:18+00:00	2023-02-16T23:57:42+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	94.03	8.93							RANCHO PALOS VERDES	CA	90275-2910	US		FALSE			FALSE
003-3866602-8033066	003-3866602-8033066	2023-02-16T03:18:57+00:00	2023-02-16T21:20:55+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	94.03	8.93							RANCHO PALOS VERDES	CA	90275-2910	US		FALSE			FALSE
002-0302395-5865858	002-0302395-5865858	2023-02-16T03:17:51+00:00	2023-02-16T16:40:08+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	84.58	5.07							SUWANEE	GA	30024-4194	US		FALSE			FALSE
003-5400468-3429860	003-5400468-3429860	2023-02-16T02:58:54+00:00	2023-02-18T05:26:45+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	248.06	16.74							Waxhaw	Nc	28173	US		FALSE			FALSE
000-4368290-2045856	000-4368290-2045856	2023-02-16T02:45:30+00:00	2023-02-18T18:08:19+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	250.92	25.09							MOUNT PROSPECT	IL	60056-1141	US		FALSE			FALSE
004-4022393-0048200	004-4022393-0048200	2023-02-16T02:25:01+00:00	2023-02-16T08:15:30+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	84.58	6.55							ROSWELL	GA	30075-2401	US		FALSE			FALSE
003-0035333-4433000	003-0035333-4433000	2023-02-16T01:54:30+00:00	2023-02-18T18:06:16+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	248.06	13.64							SHOREWOOD	WISCONSIN	53211-2451	US		FALSE			FALSE
003-0035333-4433000	003-0035333-4433000	2023-02-16T01:54:30+00:00	2023-02-18T18:06:16+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	248.06	13.64							SHOREWOOD	WISCONSIN	53211-2451	US		FALSE			FALSE
003-0395294-6048200	003-0395294-6048200	2023-02-16T01:34:36+00:00	2023-02-16T22:16:34+00:00	Shipped	Amazon	Amazon.com			SecondDay	REDACTED_2	Shipped	1	USD	94.03	5.64							OWENSBORO	KY	42303-7804	US		FALSE			FALSE
003-0395294-6048200	003-0395294-6048200	2023-02-16T01:34:36+00:00	2023-02-16T22:16:34+00:00	Shipped	Amazon	Amazon.com			SecondDay	REDACTED_2	Shipped	1	USD	94.03	5.64							OWENSBORO	KY	42303-7804	US		FALSE			FALSE
003-5233306-0569809	003-5233306-0569809	2023-02-16T00:49:44+00:00	2023-02-17T06:16:06+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	42.62	3.2							Dayton	Ohio	45409	US		FALSE			FALSE
004-3553393-9033804	004-3553393-9033804	2023-02-16T00:47:33+00:00	2023-02-16T21:03:19+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	84.58								READING	MA	01867-1723	US		FALSE			FALSE
000-3903683-3000646	000-3903683-3000646	2023-02-16T00:41:54+00:00	2023-02-16T05:37:22+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	65.68	2.63							CAMILLUS	NY	13031-1402	US		FALSE			FALSE
003-4942860-0600434	003-4942860-0600434	2023-02-16T00:38:55+00:00	2023-02-16T00:45:38+00:00	Cancelled	Amazon	Amazon.com			Expedited	REDACTED_2	Cancelled	0										Dayton	Ohio	45409	US		FALSE			FALSE
003-0563030-5542603	003-0563030-5542603	2023-02-16T00:31:10+00:00	2023-02-16T05:20:33+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	42.62	3.75							DENVER	CO	80202-3047	US		FALSE			FALSE
000-5603654-9392206	000-5603654-9392206	2023-02-16T00:10:41+00:00	2023-02-17T05:10:53+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	81.36		7.73					7.73	HACKETTSTOWN	NJ	07840-4229	US	US Core Free Shipping Promotion A3JU1FCINF5SD0	FALSE			FALSE
004-2363326-0339456	004-2363326-0339456	2023-02-15T23:36:10+00:00	2023-02-17T00:13:02+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	84.58	7.93							WOODSIDE	CA	94062-1147	US		FALSE			FALSE
002-2936696-9093054	002-2936696-9093054	2023-02-15T23:22:23+00:00	2023-02-16T22:04:14+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	42.62	3.52	5.99	0.49					EDINBURG	TX	78541-4441	US		FALSE			FALSE
004-5484294-0022628	004-5484294-0022628	2023-02-15T20:56:47+00:00	2023-02-16T23:22:22+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	65.68								PEMBROKE	NH	03275-3134	US		FALSE			FALSE
003-2263646-5893834	003-2263646-5893834	2023-02-15T20:25:13+00:00	2023-02-16T15:20:21+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	65.68	4.93							JACKSONVILLE BEACH	FL	32250-3041	US		FALSE			FALSE
000-3400688-3809400	000-3400688-3809400	2023-02-15T18:05:00+00:00	2023-02-16T22:16:16+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	348.44	24.39							PALM HARBOR	FL	34684-1727	US		FALSE			FALSE
004-0636849-8964263	004-0636849-8964263	2023-02-15T17:07:30+00:00	2023-02-16T09:25:00+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	96.35	6.36							EDWARDSVILLE	IL	62025-4412	US		FALSE			FALSE
004-0636849-8964263	004-0636849-8964263	2023-02-15T17:07:30+00:00	2023-02-16T09:25:00+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	96.35	6.36							EDWARDSVILLE	IL	62025-4412	US		FALSE			FALSE
004-0636849-8964263	004-0636849-8964263	2023-02-15T17:07:30+00:00	2023-02-16T09:25:00+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	108.47	7.16							EDWARDSVILLE	IL	62025-4412	US		FALSE			FALSE
003-6034334-2065839	003-6034334-2065839	2023-02-15T16:33:56+00:00	2023-02-17T18:36:36+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_1	Shipped	1	USD	195								Whippany	NJ	07981-1807	US		FALSE			FALSE
000-4322062-0360008	000-4322062-0360008	2023-02-15T16:05:58+00:00	2023-02-17T00:25:26+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	78.17	5.47							Omaha	NE	68144-2623	US		FALSE			FALSE
003-3040839-8880242	003-3040839-8880242	2023-02-15T14:08:41+00:00	2023-02-15T21:17:05+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	318.14	13.44	8.15					8.15	ROCKY COMFORT	MO	64861-7327	US	US Core Free Shipping Promotion A3JU1FCINF5SD0	FALSE			FALSE
002-2426303-5300838	002-2426303-5300838	2023-02-15T05:54:37+00:00	2023-02-16T11:19:58+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	120.59	12.36							CHICAGO	IL	60601-4726	US		FALSE			FALSE
002-2426303-5300838	002-2426303-5300838	2023-02-15T05:54:37+00:00	2023-02-16T11:19:58+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	120.59	12.36							CHICAGO	IL	60601-4726	US		FALSE			FALSE
003-4949839-6309033	003-4949839-6309033	2023-02-15T04:18:31+00:00	2023-02-15T21:56:30+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	318.14	8.95							BOSTON	MA	02118-1732	US		FALSE			FALSE
004-3269840-0036222	004-3269840-0036222	2023-02-15T03:30:37+00:00	2023-02-16T05:20:43+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	84.23	3.97							HONOLULU	HI	96816-4938	US		FALSE			FALSE
002-8423346-5996240	002-8423346-5996240	2023-02-14T23:56:06+00:00	2023-02-15T10:32:11+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	120.59	7.24							SANDY SPRING	MD	20860-1072	US		FALSE			FALSE
004-4353809-4360060	004-4353809-4360060	2023-02-14T22:23:07+00:00	2023-02-15T17:29:25+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	120.59	10.7							BROOKLYN	NY	11215-3025	US		FALSE			FALSE
000-6908039-0602222	000-6908039-0602222	2023-02-14T22:21:30+00:00	2023-02-15T21:26:40+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	160.64	8.84							LINCOLN	NE	68527-1807	US		FALSE			FALSE
003-0955005-3033825	003-0955005-3033825	2023-02-14T22:20:45+00:00	2023-02-15T13:11:46+00:00	Shipped	Amazon	Amazon.com			SecondDay	REDACTED_1	Shipped	1	USD	0								COLUMBIA	MD	21044-3961	US		FALSE			FALSE
000-8355333-3222605	000-8355333-3222605	2023-02-14T20:09:42+00:00	2023-02-15T11:53:55+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	130.29	7.17							KENNEBUNK	ME	04043-7774	US		FALSE			FALSE
004-5265082-0330408	004-5265082-0330408	2023-02-14T19:43:04+00:00	2023-02-17T19:54:20+00:00	Shipped	Amazon	Amazon.com			SecondDay	REDACTED_2	Shipped	1	USD	169.53	10.17							ALEXANDRIA	VA	22314-4882	US		FALSE			FALSE
003-5332080-8990658	003-5332080-8990658	2023-02-14T19:14:50+00:00	2023-02-15T16:36:22+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	96.35								OAKLAND GARDENS	NY	11364-3509	US		FALSE			FALSE
000-6389404-5095406	000-6389404-5095406	2023-02-14T17:52:52+00:00	2023-02-15T20:17:45+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	96.35	8.91							NASHVILLE	TN	37205-3419	US		FALSE			FALSE
003-5844584-5553866	003-5844584-5553866	2023-02-14T17:09:33+00:00	2023-02-15T18:02:49+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	44.95	3.93							DANVILLE	CA	94506-4431	US		FALSE			FALSE
004-9533935-8235400	004-9533935-8235400	2023-02-14T15:36:54+00:00	2023-02-15T20:24:29+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	84.23	5.69							WADSWORTH	OH	44281-2367	US		FALSE			FALSE
003-8056023-3643400	003-8056023-3643400	2023-02-14T14:45:43+00:00	2023-02-15T05:37:05+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	84.23	3.69							SCARSDALE	NY	10583-2147	US		FALSE			FALSE
002-2508569-4506630	002-2508569-4506630	2023-02-14T05:40:31+00:00	2023-02-14T16:16:06+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	318.14	22.27							miami	fl	33193	US		FALSE			FALSE
002-2508569-4506630	002-2508569-4506630	2023-02-14T05:40:31+00:00	2023-02-14T16:16:06+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	333.29	23.33							miami	fl	33193	US		FALSE			FALSE
003-6898494-6650434	003-6898494-6650434	2023-02-14T05:31:16+00:00	2023-02-18T19:14:24+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	84.23	7.9							MENLO PARK	CA	94025-2238	US		TRUE			FALSE
004-3084096-4580852	004-3084096-4580852	2023-02-14T04:39:18+00:00	2023-02-14T05:48:47+00:00	Cancelled	Amazon	Amazon.com			Expedited	REDACTED_1	Cancelled	0										SACRAMENTO	CA	95833	US		FALSE			FALSE
003-3993642-8399446	003-3993642-8399446	2023-02-14T03:19:57+00:00	2023-02-15T05:11:12+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	120.59	10.1							HARRISON	NY	10528-1507	US		FALSE			FALSE
003-8954889-2340853	003-8954889-2340853	2023-02-14T03:09:45+00:00	2023-02-14T08:34:10+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	195								Dallas	TX	75225-7634	US		FALSE			FALSE
004-3909300-6266645	004-3909300-6266645	2023-02-14T02:34:56+00:00	2023-02-14T17:16:11+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	84.23								STATEN ISLAND	NY	10314-3715	US		FALSE			FALSE
002-2803044-2822634	002-2803044-2822634	2023-02-14T02:11:27+00:00	2023-02-14T19:20:07+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	158.19								CLAREMONT	NH	03743-5867	US		FALSE			FALSE
003-4042040-3234653	003-4042040-3234653	2023-02-14T01:26:18+00:00	2023-02-16T05:43:16+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	96.35	6.5							Pisgah Forest	NC	28768	US		FALSE			FALSE
003-8334089-5005063	003-8334089-5005063	2023-02-14T00:21:23+00:00	2023-02-15T16:26:38+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_1	Shipped	1	USD	29.95	1.8							Mableton	GA	30126	US		FALSE			FALSE
002-3545340-6363423	002-3545340-6363423	2023-02-13T22:08:43+00:00	2023-02-13T22:10:05+00:00	Cancelled	Amazon	Amazon.com			Standard	REDACTED_2	Cancelled	0										New Orleans	LA	70122	US		FALSE			FALSE
002-3964425-9208624	002-3964425-9208624	2023-02-13T21:14:50+00:00	2023-02-14T16:25:56+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	84.23								NEW YORK	NY	10021-3512	US		FALSE			FALSE
000-2502536-2403805	000-2502536-2403805	2023-02-13T20:39:45+00:00	2023-02-14T20:32:36+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	84.23	7.26							SAN FRANCISCO	CA	94111-2033	US		FALSE			FALSE
003-8900069-6920223	003-8900069-6920223	2023-02-13T18:18:49+00:00	2023-02-14T06:09:58+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	108.47	7.05							AVON	OH	44011-3618	US		FALSE			FALSE
004-0380003-4009450	004-0380003-4009450	2023-02-13T16:36:03+00:00	2023-02-13T22:20:22+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	59.99								MOORESTOWN	NJ	08057-3899	US		FALSE			FALSE
002-6443430-3830430	002-6443430-3830430	2023-02-13T16:33:13+00:00	2023-02-14T20:01:55+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	84.23	7.33							VASHON	WA	98070-5644	US		FALSE			FALSE
003-3430055-8288223	003-3430055-8288223	2023-02-13T15:47:56+00:00	2023-02-14T08:26:49+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	84.23	5.05							MARIETTA	GA	30062-2877	US		FALSE			FALSE
004-2469889-0583430	004-2469889-0583430	2023-02-13T15:42:51+00:00	2023-02-16T15:57:29+00:00	Cancelled	Amazon	Amazon.com			Standard	REDACTED_2	Cancelled	0										Worthington	MN	56187	US		FALSE			FALSE
003-0030583-3230443	003-0030583-3230443	2023-02-13T15:09:27+00:00	2023-02-15T01:55:14+00:00	Shipped	Amazon	Amazon.com			Expedited	REDACTED_2	Shipped	1	USD	229.67	20.38							Bronx	New york	10461	US		FALSE			FALSE
000-6002063-0609856	000-6002063-0609856	2023-02-13T14:58:55+00:00	2023-02-20T21:06:16+00:00	Shipped	Amazon	Amazon.com			Standard	REDACTED_2	Shipped	1	USD	311.84	25.73							HUMBLE	TX	77346-1479	US		FALSE			FALSE
